Codigo IATA,Descripcion del codigo,Estado ,Aniomes,Tipo Combustible,Litros de combustible suministrado,Servicios realizados
MTY,Monterrey,Nuevo Leon,201606,Turbosina,19227066,4815
MXL,Mexicali,Baja California,201606,Turbosina,1823746,295
MZT,Mazatlan,Sinaloa,201606,Turbosina,2067961,673
NLD,Nuevo Laredo,Tamaulipas,201606,Turbosina,224376,88
NOG,Nogales,Sonora,201606,Turbosina,12459,20
OAX,Oaxaca,Oaxaca,201606,Turbosina,1401447,611
PAZ,Poza Rica,Veracruz,201606,Turbosina,102277,143
PBC,Puebla,Puebla,201606,Turbosina,1092042,396
PCA,Pachuca,Hidalgo,201606,Turbosina,36905,32
PPE,Puerto Penasco,Sonora,201606,Turbosina,30591,30
PQM,Palenque,Chiapas,201606,Turbosina,57703,18
PVR,Puerto Vallarta,Jalisco,201606,Turbosina,7336636,1215
PXM,Puerto Escondido,Oaxaca,201606,Turbosina,266037,107
QRO,Queretaro,Queretaro,201606,Turbosina,2950978,1036
REX,Reynosa,Tamaulipas,201606,Turbosina,1318860,383
SJD,San Jose Del Cabo,Baja California Sur,201606,Turbosina,8723487,1625
SLP,San Luis Potosi,San Luis Potosi,201606,Turbosina,1627744,790
TAM,Tampico,Tamaulipas,201606,Turbosina,1117039,556
TAP,Tapachula,Chiapas,201606,Turbosina,783709,237
TCN,Tehuacan,Puebla,201606,Turbosina,21700,39
TGZ,Tuxtla Gutierrez,Chiapas,201606,Turbosina,2684387,596
TIJ,Tijuana,Baja California,201606,Turbosina,16568234,2228
TLC,Toluca,Estado De Mexico,201606,Turbosina,6408211,2461
TSL,Tamuin,San Luis Potosi,201606,Turbosina,19475,36
TPQ,Tepic,Nayarit,201606,Turbosina,383890,199
TRC,Torreon,Coahuila,201606,Turbosina,1457149,561
UPN,Uruapan,Michoacan,201606,Turbosina,380207,73
VER,Veracruz,Veracruz,201606,Turbosina,2009708,934
VSA,Villahermosa,Tabasco,201606,Turbosina,2704050,798
ZCL,Zacatecas,Zacatecas,201606,Turbosina,925783,280
ZIH,Zihuatanejo,Guerrero,201606,Turbosina,655358,255
ZLO,Manzanillo,Colima,201606,Turbosina,432931,190
ACA,Acapulco,Guerrero,201606,Gasavion,32484,456
AGU,Aguascalientes,Aguascalientes,201606,Gasavion,11066,52
BJX,El Bajio,Guanajuato,201606,Gasavion,11934,36
CEN,Ciudad Obregon,Sonora,201606,Gasavion,37708,120
CJS,Ciudad Juarez,Chihuahua,201606,Gasavion,4225,18
CME,Ciudad Del Carmen,Campeche,201606,Gasavion,2379,13
CLQ,Colima,Colima,201606,Gasavion,57866,53
CPE,Campeche,Campeche,201606,Gasavion,5392,30
CTM,Chetumal,Quintana Roo,201606,Gasavion,7088,34
CUL,Culiacan,Sinaloa,201606,Gasavion,175906,542
CUN,Cancun,Quintana Roo,201606,Gasavion,18097,92
CUU,Chihuahua,Chihuahua,201606,Gasavion,131352,361
CVJ,Cuernavaca,Morelos,201606,Gasavion,49399,620
CVM,Ciudad Victoria,Tamaulipas,201606,Gasavion,13351,87
CZM,Cozumel,Quintana Roo,201606,Gasavion,18034,96
DGO,Durango,Durango,201606,Gasavion,47836,303
GDL,Guadalajara,Jalisco,201606,Gasavion,164083,547
GYM,Guaymas,Sonora,201606,Gasavion,18845,97
HMO,Hermosillo,Sonora,201606,Gasavion,84194,405
HUX,Huatulco,Oaxaca,201606,Gasavion,1543,14
LAP,La Paz,Baja California Sur,201606,Gasavion,19262,48
LMM,Los Mochis,Sinaloa,201606,Gasavion,58854,145
LTO,Loreto,Baja California Sur,201606,Gasavion,9193,46
LZC,Lazaro Cardenas,Michoacan,201606,Gasavion,1311,13
MAM,Matamoros,Tamaulipas,201606,Gasavion,2620,21
MEX,Mexico,Ciudad de Mexico,201606,Gasavion,22622,3
MID,Merida,Yucatan,201606,Gasavion,20880,160
MLM,Morelia,Michoacan,201606,Gasavion,7756,49
MTT,Minatitlan,Veracruz,201606,Gasavion,4929,24
MTY,Monterrey,Nuevo Leon,201606,Gasavion,142471,23
MXL,Mexicali,Baja California,201606,Gasavion,34107,98
MZT,Mazatlan,Sinaloa,201606,Gasavion,132743,83
NLD,Nuevo Laredo,Tamaulipas,201606,Gasavion,4020,19
NOG,Nogales,Sonora,201606,Gasavion,21463,26
OAX,Oaxaca,Oaxaca,201606,Gasavion,7855,82
PAZ,Poza Rica,Veracruz,201606,Gasavion,2478,15
PBC,Puebla,Puebla,201606,Gasavion,23084,208
PCA,Pachuca,Hidalgo,201606,Gasavion,14231,88
PPE,Puerto Penasco,Sonora,201606,Gasavion,12010,48
PQM,Palenque,Chiapas,201606,Gasavion,1400,1
PVR,Puerto Vallarta,Jalisco,201606,Gasavion,18157,73
PXM,Puerto Escondido,Oaxaca,201606,Gasavion,5839,57
QRO,Queretaro,Queretaro,201606,Gasavion,47033,469
REX,Reynosa,Tamaulipas,201606,Gasavion,30515,53
SJD,San Jose Del Cabo,Baja California Sur,201606,Gasavion,6621,15
SLP,San Luis Potosi,San Luis Potosi,201606,Gasavion,21705,95
TAM,Tampico,Tamaulipas,201606,Gasavion,26216,159
TAP,Tapachula,Chiapas,201606,Gasavion,150540,196
TCN,Tehuacan,Puebla,201606,Gasavion,3797,39
TGZ,Tuxtla Gutierrez,Chiapas,201606,Gasavion,7657,27
TIJ,Tijuana,Baja California,201606,Gasavion,29168,177
TLC,Toluca,Estado De Mexico,201606,Gasavion,43567,339
TSL,Tamuin,San Luis Potosi,201606,Gasavion,798,3
TPQ,Tepic,Nayarit,201606,Gasavion,13394,47
TRC,Torreon,Coahuila,201606,Gasavion,53685,124
UPN,Uruapan,Michoacan,201606,Gasavion,8981,53
VER,Veracruz,Veracruz,201606,Gasavion,29113,234
VSA,Villahermosa,Tabasco,201606,Gasavion,65814,55
ZCL,Zacatecas,Zacatecas,201606,Gasavion,3772,22
ZIH,Zihuatanejo,Guerrero,201606,Gasavion,5641,45
ZLO,Manzanillo,Colima,201606,Gasavion,52530,27
ACA,Acapulco,Guerrero,201607,Turbosina,1582579,686
AGU,Aguascalientes,Aguascalientes,201607,Turbosina,1912048,528
BJX,El Bajio,Guanajuato,201607,Turbosina,4901704,1299
CEN,Ciudad Obregon,Sonora,201607,Turbosina,753700,252
CJS,Ciudad Juarez,Chihuahua,201607,Turbosina,3285249,745
CME,Ciudad Del Carmen,Campeche,201607,Turbosina,1860165,549
CLQ,Colima,Colima,201607,Turbosina,401588,170
CPE,Campeche,Campeche,201607,Turbosina,549973,174
CTM,Chetumal,Quintana Roo,201607,Turbosina,538844,118
CUL,Culiacan,Sinaloa,201607,Turbosina,3464033,858
CUN,Cancun,Quintana Roo,201607,Turbosina,76665687,7479
CUU,Chihuahua,Chihuahua,201607,Turbosina,4088431,1061
CVJ,Cuernavaca,Morelos,201607,Turbosina,172071,123
CVM,Ciudad Victoria,Tamaulipas,201607,Turbosina,137759,176
CZM,Cozumel,Quintana Roo,201607,Turbosina,1569147,384
DGO,Durango,Durango,201607,Turbosina,1149078,415
GDL,Guadalajara,Jalisco,201607,Turbosina,32200864,5417
GYM,Guaymas,Sonora,201607,Turbosina,63579,52
HMO,Hermosillo,Sonora,201607,Turbosina,4028145,1188
HUX,Huatulco,Oaxaca,201607,Turbosina,1477213,339
LAP,La Paz,Baja California Sur,201607,Turbosina,2381158,762
LMM,Los Mochis,Sinaloa,201607,Turbosina,1094577,354
LTO,Loreto,Baja California Sur,201607,Turbosina,109686,65
LZC,Lazaro Cardenas,Michoacan,201607,Turbosina,58091,64
MAM,Matamoros,Tamaulipas,201607,Turbosina,285004,239
MEX,Mexico,Ciudad de Mexico,201607,Turbosina,147176042,19487
MID,Merida,Yucatan,201607,Turbosina,5187479,1167
MLM,Morelia,Michoacan,201607,Turbosina,1913360,423
MTT,Minatitlan,Veracruz,201607,Turbosina,705764,256
MTY,Monterrey,Nuevo Leon,201607,Turbosina,22061140,5368
MXL,Mexicali,Baja California,201607,Turbosina,2095656,331
MZT,Mazatlan,Sinaloa,201607,Turbosina,1984992,623
NLD,Nuevo Laredo,Tamaulipas,201607,Turbosina,315737,80
NOG,Nogales,Sonora,201607,Turbosina,2260,2
OAX,Oaxaca,Oaxaca,201607,Turbosina,1588843,631
PAZ,Poza Rica,Veracruz,201607,Turbosina,78321,95
PBC,Puebla,Puebla,201607,Turbosina,1187898,445
PCA,Pachuca,Hidalgo,201607,Turbosina,32504,32
PPE,Puerto Penasco,Sonora,201607,Turbosina,69592,61
PQM,Palenque,Chiapas,201607,Turbosina,40481,17
PVR,Puerto Vallarta,Jalisco,201607,Turbosina,8165710,1490
PXM,Puerto Escondido,Oaxaca,201607,Turbosina,411398,141
QRO,Queretaro,Queretaro,201607,Turbosina,3039999,1034
REX,Reynosa,Tamaulipas,201607,Turbosina,1346370,334
SJD,San Jose Del Cabo,Baja California Sur,201607,Turbosina,9435128,1712
SLP,San Luis Potosi,San Luis Potosi,201607,Turbosina,1774753,812
TAM,Tampico,Tamaulipas,201607,Turbosina,1233371,586
TAP,Tapachula,Chiapas,201607,Turbosina,713166,211
TCN,Tehuacan,Puebla,201607,Turbosina,28369,36
TGZ,Tuxtla Gutierrez,Chiapas,201607,Turbosina,2908524,667
TIJ,Tijuana,Baja California,201607,Turbosina,18694952,2471
TLC,Toluca,Estado De Mexico,201607,Turbosina,5887278,2349
TSL,Tamuin,San Luis Potosi,201607,Turbosina,17038,41
TPQ,Tepic,Nayarit,201607,Turbosina,353475,171
TRC,Torreon,Coahuila,201607,Turbosina,1484212,540
UPN,Uruapan,Michoacan,201607,Turbosina,479244,74
VER,Veracruz,Veracruz,201607,Turbosina,2241904,952
VSA,Villahermosa,Tabasco,201607,Turbosina,2954564,850
ZCL,Zacatecas,Zacatecas,201607,Turbosina,1044408,309
ZIH,Zihuatanejo,Guerrero,201607,Turbosina,927246,349
ZLO,Manzanillo,Colima,201607,Turbosina,360380,178
ACA,Acapulco,Guerrero,201607,Gasavion,26779,501
AGU,Aguascalientes,Aguascalientes,201607,Gasavion,11088,52
BJX,El Bajio,Guanajuato,201607,Gasavion,16864,51
CEN,Ciudad Obregon,Sonora,201607,Gasavion,50143,111
CJS,Ciudad Juarez,Chihuahua,201607,Gasavion,6411,21
CME,Ciudad Del Carmen,Campeche,201607,Gasavion,1995,14
CLQ,Colima,Colima,201607,Gasavion,56078,63
CPE,Campeche,Campeche,201607,Gasavion,11462,27
CTM,Chetumal,Quintana Roo,201607,Gasavion,3570,24
CUL,Culiacan,Sinaloa,201607,Gasavion,176737,550
CUN,Cancun,Quintana Roo,201607,Gasavion,20947,124
CUU,Chihuahua,Chihuahua,201607,Gasavion,175001,344
CVJ,Cuernavaca,Morelos,201607,Gasavion,52380,649
CVM,Ciudad Victoria,Tamaulipas,201607,Gasavion,10257,61
CZM,Cozumel,Quintana Roo,201607,Gasavion,17685,121
DGO,Durango,Durango,201607,Gasavion,44218,252
GDL,Guadalajara,Jalisco,201607,Gasavion,115454,579
GYM,Guaymas,Sonora,201607,Gasavion,13266,80
HMO,Hermosillo,Sonora,201607,Gasavion,72960,377
HUX,Huatulco,Oaxaca,201607,Gasavion,1719,12
LAP,La Paz,Baja California Sur,201607,Gasavion,26994,48
LMM,Los Mochis,Sinaloa,201607,Gasavion,51418,139
LTO,Loreto,Baja California Sur,201607,Gasavion,9677,51
LZC,Lazaro Cardenas,Michoacan,201607,Gasavion,460,3
MAM,Matamoros,Tamaulipas,201607,Gasavion,1850,15
MEX,Mexico,Ciudad de Mexico,201607,Gasavion,28000,3
MID,Merida,Yucatan,201607,Gasavion,23559,163
MLM,Morelia,Michoacan,201607,Gasavion,9325,58
MTT,Minatitlan,Veracruz,201607,Gasavion,1909,21
MTY,Monterrey,Nuevo Leon,201607,Gasavion,123720,14
MXL,Mexicali,Baja California,201607,Gasavion,60513,56
MZT,Mazatlan,Sinaloa,201607,Gasavion,198824,65
NLD,Nuevo Laredo,Tamaulipas,201607,Gasavion,1332,11
NOG,Nogales,Sonora,201607,Gasavion,20127,33
OAX,Oaxaca,Oaxaca,201607,Gasavion,7203,77
PAZ,Poza Rica,Veracruz,201607,Gasavion,2866,20
PBC,Puebla,Puebla,201607,Gasavion,24336,168
PCA,Pachuca,Hidalgo,201607,Gasavion,11983,76
PPE,Puerto Penasco,Sonora,201607,Gasavion,20535,83
PQM,Palenque,Chiapas,201607,Gasavion,2457,6
PVR,Puerto Vallarta,Jalisco,201607,Gasavion,25733,104
PXM,Puerto Escondido,Oaxaca,201607,Gasavion,7895,89
QRO,Queretaro,Queretaro,201607,Gasavion,49720,519
REX,Reynosa,Tamaulipas,201607,Gasavion,14991,40
SJD,San Jose Del Cabo,Baja California Sur,201607,Gasavion,9692,14
SLP,San Luis Potosi,San Luis Potosi,201607,Gasavion,23841,99
TAM,Tampico,Tamaulipas,201607,Gasavion,30047,153
TAP,Tapachula,Chiapas,201607,Gasavion,148684,174
TCN,Tehuacan,Puebla,201607,Gasavion,6523,60
TGZ,Tuxtla Gutierrez,Chiapas,201607,Gasavion,4990,32
TIJ,Tijuana,Baja California,201607,Gasavion,22098,171
TLC,Toluca,Estado De Mexico,201607,Gasavion,35317,284
TSL,Tamuin,San Luis Potosi,201607,Gasavion,11526,47
TPQ,Tepic,Nayarit,201607,Gasavion,7780,36
TRC,Torreon,Coahuila,201607,Gasavion,63255,113
UPN,Uruapan,Michoacan,201607,Gasavion,9881,57
VER,Veracruz,Veracruz,201607,Gasavion,43195,153
VSA,Villahermosa,Tabasco,201607,Gasavion,56923,59
ZCL,Zacatecas,Zacatecas,201607,Gasavion,4135,27
ZIH,Zihuatanejo,Guerrero,201607,Gasavion,4402,37
ZLO,Manzanillo,Colima,201607,Gasavion,65224,29
ACA,Acapulco,Guerrero,201608,Turbosina,1563783,662
AGU,Aguascalientes,Aguascalientes,201608,Turbosina,1845001,525
BJX,El Bajio,Guanajuato,201608,Turbosina,5081909,1332
CEN,Ciudad Obregon,Sonora,201608,Turbosina,757785,275
CJS,Ciudad Juarez,Chihuahua,201608,Turbosina,3138154,780
CME,Ciudad Del Carmen,Campeche,201608,Turbosina,1853320,529
CLQ,Colima,Colima,201608,Turbosina,395786,167
CPE,Campeche,Campeche,201608,Turbosina,626443,186
CTM,Chetumal,Quintana Roo,201608,Turbosina,507911,110
CUL,Culiacan,Sinaloa,201608,Turbosina,3574078,885
CUN,Cancun,Quintana Roo,201608,Turbosina,69584649,6692
CUU,Chihuahua,Chihuahua,201608,Turbosina,3824039,1071
CVJ,Cuernavaca,Morelos,201608,Turbosina,175266,132
CVM,Ciudad Victoria,Tamaulipas,201608,Turbosina,141274,174
CZM,Cozumel,Quintana Roo,201608,Turbosina,1200494,328
DGO,Durango,Durango,201608,Turbosina,1153479,413
GDL,Guadalajara,Jalisco,201608,Turbosina,31790169,5404
GYM,Guaymas,Sonora,201608,Turbosina,44700,49
HMO,Hermosillo,Sonora,201608,Turbosina,3972177,1204
HUX,Huatulco,Oaxaca,201608,Turbosina,1157835,273
LAP,La Paz,Baja California Sur,201608,Turbosina,2403748,732
LMM,Los Mochis,Sinaloa,201608,Turbosina,1078255,322
LTO,Loreto,Baja California Sur,201608,Turbosina,99775,51
LZC,Lazaro Cardenas,Michoacan,201608,Turbosina,47163,63
MAM,Matamoros,Tamaulipas,201608,Turbosina,315186,260
MEX,Mexico,Ciudad de Mexico,201608,Turbosina,145523237,19240
MID,Merida,Yucatan,201608,Turbosina,5182945,1169
MLM,Morelia,Michoacan,201608,Turbosina,1839585,413
MTT,Minatitlan,Veracruz,201608,Turbosina,628487,269
MTY,Monterrey,Nuevo Leon,201608,Turbosina,21158742,5378
MXL,Mexicali,Baja California,201608,Turbosina,2042882,319
MZT,Mazatlan,Sinaloa,201608,Turbosina,2135455,653
NLD,Nuevo Laredo,Tamaulipas,201608,Turbosina,262767,103
NOG,Nogales,Sonora,201608,Turbosina,7268,11
OAX,Oaxaca,Oaxaca,201608,Turbosina,1603952,602
PAZ,Poza Rica,Veracruz,201608,Turbosina,83352,102
PBC,Puebla,Puebla,201608,Turbosina,1254412,478
PCA,Pachuca,Hidalgo,201608,Turbosina,46653,45
PPE,Puerto Penasco,Sonora,201608,Turbosina,42181,39
PQM,Palenque,Chiapas,201608,Turbosina,38733,23
PVR,Puerto Vallarta,Jalisco,201608,Turbosina,6793095,1300
PXM,Puerto Escondido,Oaxaca,201608,Turbosina,388930,140
QRO,Queretaro,Queretaro,201608,Turbosina,3176746,1063
REX,Reynosa,Tamaulipas,201608,Turbosina,1204572,323
SJD,San Jose Del Cabo,Baja California Sur,201608,Turbosina,7476788,1476
SLP,San Luis Potosi,San Luis Potosi,201608,Turbosina,1802362,827
TAM,Tampico,Tamaulipas,201608,Turbosina,1258953,608
TAP,Tapachula,Chiapas,201608,Turbosina,729251,211
TCN,Tehuacan,Puebla,201608,Turbosina,12372,23
TGZ,Tuxtla Gutierrez,Chiapas,201608,Turbosina,2894710,648
TIJ,Tijuana,Baja California,201608,Turbosina,19152669,2516
TLC,Toluca,Estado De Mexico,201608,Turbosina,5825096,2382
TSL,Tamuin,San Luis Potosi,201608,Turbosina,15923,29
TPQ,Tepic,Nayarit,201608,Turbosina,472549,203
TRC,Torreon,Coahuila,201608,Turbosina,1774353,661
UPN,Uruapan,Michoacan,201608,Turbosina,393856,56
VER,Veracruz,Veracruz,201608,Turbosina,2279276,979
VSA,Villahermosa,Tabasco,201608,Turbosina,2832607,841
ZCL,Zacatecas,Zacatecas,201608,Turbosina,1006405,306
ZIH,Zihuatanejo,Guerrero,201608,Turbosina,799636,286
ZLO,Manzanillo,Colima,201608,Turbosina,342084,179
ACA,Acapulco,Guerrero,201608,Gasavion,32055,480
AGU,Aguascalientes,Aguascalientes,201608,Gasavion,10260,49
BJX,El Bajio,Guanajuato,201608,Gasavion,21480,55
CEN,Ciudad Obregon,Sonora,201608,Gasavion,123037,163
CJS,Ciudad Juarez,Chihuahua,201608,Gasavion,7337,22
CME,Ciudad Del Carmen,Campeche,201608,Gasavion,3012,18
CLQ,Colima,Colima,201608,Gasavion,65549,53
CPE,Campeche,Campeche,201608,Gasavion,8658,31
CTM,Chetumal,Quintana Roo,201608,Gasavion,2504,13
CUL,Culiacan,Sinaloa,201608,Gasavion,176830,532
CUN,Cancun,Quintana Roo,201608,Gasavion,12325,75
CUU,Chihuahua,Chihuahua,201608,Gasavion,188732,320
CVJ,Cuernavaca,Morelos,201608,Gasavion,47993,649
CVM,Ciudad Victoria,Tamaulipas,201608,Gasavion,12090,52
CZM,Cozumel,Quintana Roo,201608,Gasavion,18555,118
DGO,Durango,Durango,201608,Gasavion,42084,259
GDL,Guadalajara,Jalisco,201608,Gasavion,127480,583
GYM,Guaymas,Sonora,201608,Gasavion,10854,61
HMO,Hermosillo,Sonora,201608,Gasavion,73186,372
HUX,Huatulco,Oaxaca,201608,Gasavion,2541,15
LAP,La Paz,Baja California Sur,201608,Gasavion,30450,48
LMM,Los Mochis,Sinaloa,201608,Gasavion,69382,129
LTO,Loreto,Baja California Sur,201608,Gasavion,3652,18
LZC,Lazaro Cardenas,Michoacan,201608,Gasavion,77,1
MAM,Matamoros,Tamaulipas,201608,Gasavion,2337,14
MEX,Mexico,Ciudad de Mexico,201608,Gasavion,33000,4
MID,Merida,Yucatan,201608,Gasavion,19532,155
MLM,Morelia,Michoacan,201608,Gasavion,9645,62
MTT,Minatitlan,Veracruz,201608,Gasavion,2302,13
MTY,Monterrey,Nuevo Leon,201608,Gasavion,93918,10
MXL,Mexicali,Baja California,201608,Gasavion,25824,67
MZT,Mazatlan,Sinaloa,201608,Gasavion,148357,43
NLD,Nuevo Laredo,Tamaulipas,201608,Gasavion,3877,14
NOG,Nogales,Sonora,201608,Gasavion,13808,16
OAX,Oaxaca,Oaxaca,201608,Gasavion,6031,60
PAZ,Poza Rica,Veracruz,201608,Gasavion,2613,17
PBC,Puebla,Puebla,201608,Gasavion,23328,162
PCA,Pachuca,Hidalgo,201608,Gasavion,10886,56
PPE,Puerto Penasco,Sonora,201608,Gasavion,12166,47
PQM,Palenque,Chiapas,201608,Gasavion,1701,2
PVR,Puerto Vallarta,Jalisco,201608,Gasavion,24847,67
PXM,Puerto Escondido,Oaxaca,201608,Gasavion,6266,80
QRO,Queretaro,Queretaro,201608,Gasavion,22245,223
REX,Reynosa,Tamaulipas,201608,Gasavion,8051,36
SJD,San Jose Del Cabo,Baja California Sur,201608,Gasavion,3386,2
SLP,San Luis Potosi,San Luis Potosi,201608,Gasavion,18548,87
TAM,Tampico,Tamaulipas,201608,Gasavion,24069,148
TAP,Tapachula,Chiapas,201608,Gasavion,138969,159
TCN,Tehuacan,Puebla,201608,Gasavion,4874,62
TGZ,Tuxtla Gutierrez,Chiapas,201608,Gasavion,22748,46
TIJ,Tijuana,Baja California,201608,Gasavion,26966,202
TLC,Toluca,Estado De Mexico,201608,Gasavion,30282,262
TSL,Tamuin,San Luis Potosi,201608,Gasavion,14789,13
TPQ,Tepic,Nayarit,201608,Gasavion,10702,53
TRC,Torreon,Coahuila,201608,Gasavion,42863,105
UPN,Uruapan,Michoacan,201608,Gasavion,26123,63
VER,Veracruz,Veracruz,201608,Gasavion,58898,187
VSA,Villahermosa,Tabasco,201608,Gasavion,70060,55
ZCL,Zacatecas,Zacatecas,201608,Gasavion,4704,25
ZIH,Zihuatanejo,Guerrero,201608,Gasavion,3407,26
ZLO,Manzanillo,Colima,201608,Gasavion,103415,32
ACA,Acapulco,Guerrero,201609,Turbosina,1316228,641
AGU,Aguascalientes,Aguascalientes,201609,Turbosina,1783519,535
BJX,El Bajio,Guanajuato,201609,Turbosina,4435585,1248
CEN,Ciudad Obregon,Sonora,201609,Turbosina,685408,243
CJS,Ciudad Juarez,Chihuahua,201609,Turbosina,2672442,688
CME,Ciudad Del Carmen,Campeche,201609,Turbosina,1624146,471
CLQ,Colima,Colima,201609,Turbosina,372754,164
CPE,Campeche,Campeche,201609,Turbosina,626500,195
CTM,Chetumal,Quintana Roo,201609,Turbosina,564629,175
CUL,Culiacan,Sinaloa,201609,Turbosina,3617124,896
CUN,Cancun,Quintana Roo,201609,Turbosina,51915773,5149
CUU,Chihuahua,Chihuahua,201609,Turbosina,3422870,1041
CVJ,Cuernavaca,Morelos,201609,Turbosina,166796,117
CVM,Ciudad Victoria,Tamaulipas,201609,Turbosina,249353,213
CZM,Cozumel,Quintana Roo,201609,Turbosina,704135,265
DGO,Durango,Durango,201609,Turbosina,1080545,392
GDL,Guadalajara,Jalisco,201609,Turbosina,27620286,4860
GYM,Guaymas,Sonora,201609,Turbosina,35844,47
HMO,Hermosillo,Sonora,201609,Turbosina,3726447,1127
HUX,Huatulco,Oaxaca,201609,Turbosina,995114,264
LAP,La Paz,Baja California Sur,201609,Turbosina,2068446,623
LMM,Los Mochis,Sinaloa,201609,Turbosina,1024406,295
LTO,Loreto,Baja California Sur,201609,Turbosina,76592,66
LZC,Lazaro Cardenas,Michoacan,201609,Turbosina,50504,70
MAM,Matamoros,Tamaulipas,201609,Turbosina,270508,204
MEX,Mexico,Ciudad de Mexico,201609,Turbosina,136161578,18150
MID,Merida,Yucatan,201609,Turbosina,4693898,1096
MLM,Morelia,Michoacan,201609,Turbosina,1609457,412
MTT,Minatitlan,Veracruz,201609,Turbosina,575094,254
MTY,Monterrey,Nuevo Leon,201609,Turbosina,18454337,4959
MXL,Mexicali,Baja California,201609,Turbosina,1848242,298
MZT,Mazatlan,Sinaloa,201609,Turbosina,1570051,551
NLD,Nuevo Laredo,Tamaulipas,201609,Turbosina,246146,90
NOG,Nogales,Sonora,201609,Turbosina,10870,17
OAX,Oaxaca,Oaxaca,201609,Turbosina,1361265,584
PAZ,Poza Rica,Veracruz,201609,Turbosina,88914,117
PBC,Puebla,Puebla,201609,Turbosina,1149626,468
PCA,Pachuca,Hidalgo,201609,Turbosina,35529,42
PPE,Puerto Penasco,Sonora,201609,Turbosina,45083,40
PQM,Palenque,Chiapas,201609,Turbosina,65019,23
PVR,Puerto Vallarta,Jalisco,201609,Turbosina,4365010,972
PXM,Puerto Escondido,Oaxaca,201609,Turbosina,317949,140
QRO,Queretaro,Queretaro,201609,Turbosina,3274517,1082
REX,Reynosa,Tamaulipas,201609,Turbosina,1109435,316
SJD,San Jose Del Cabo,Baja California Sur,201609,Turbosina,5086543,1131
SLP,San Luis Potosi,San Luis Potosi,201609,Turbosina,1714790,815
TAM,Tampico,Tamaulipas,201609,Turbosina,975337,537
TAP,Tapachula,Chiapas,201609,Turbosina,639140,204
TCN,Tehuacan,Puebla,201609,Turbosina,15305,23
TGZ,Tuxtla Gutierrez,Chiapas,201609,Turbosina,2466586,582
TIJ,Tijuana,Baja California,201609,Turbosina,16546848,2173
TLC,Toluca,Estado De Mexico,201609,Turbosina,6261865,2485
TSL,Tamuin,San Luis Potosi,201609,Turbosina,15687,28
TPQ,Tepic,Nayarit,201609,Turbosina,366365,169
TRC,Torreon,Coahuila,201609,Turbosina,1729554,627
UPN,Uruapan,Michoacan,201609,Turbosina,401011,55
VER,Veracruz,Veracruz,201609,Turbosina,1953507,909
VSA,Villahermosa,Tabasco,201609,Turbosina,2620008,813
ZCL,Zacatecas,Zacatecas,201609,Turbosina,870881,277
ZIH,Zihuatanejo,Guerrero,201609,Turbosina,554469,243
ZLO,Manzanillo,Colima,201609,Turbosina,326182,150
ACA,Acapulco,Guerrero,201609,Gasavion,26567,361
AGU,Aguascalientes,Aguascalientes,201609,Gasavion,12427,65
BJX,El Bajio,Guanajuato,201609,Gasavion,14152,54
CEN,Ciudad Obregon,Sonora,201609,Gasavion,88911,150
CJS,Ciudad Juarez,Chihuahua,201609,Gasavion,9715,32
CME,Ciudad Del Carmen,Campeche,201609,Gasavion,2628,23
CLQ,Colima,Colima,201609,Gasavion,64541,74
CPE,Campeche,Campeche,201609,Gasavion,10944,35
CTM,Chetumal,Quintana Roo,201609,Gasavion,8261,39
CUL,Culiacan,Sinaloa,201609,Gasavion,185420,576
CUN,Cancun,Quintana Roo,201609,Gasavion,16954,93
CUU,Chihuahua,Chihuahua,201609,Gasavion,142890,403
CVJ,Cuernavaca,Morelos,201609,Gasavion,44047,573
CVM,Ciudad Victoria,Tamaulipas,201609,Gasavion,19562,56
CZM,Cozumel,Quintana Roo,201609,Gasavion,16157,121
DGO,Durango,Durango,201609,Gasavion,42029,243
GDL,Guadalajara,Jalisco,201609,Gasavion,76385,593
GYM,Guaymas,Sonora,201609,Gasavion,13351,63
HMO,Hermosillo,Sonora,201609,Gasavion,74700,376
HUX,Huatulco,Oaxaca,201609,Gasavion,956,7
LAP,La Paz,Baja California Sur,201609,Gasavion,27869,77
LMM,Los Mochis,Sinaloa,201609,Gasavion,58412,139
LTO,Loreto,Baja California Sur,201609,Gasavion,5110,24
LZC,Lazaro Cardenas,Michoacan,201609,Gasavion,916,5
MAM,Matamoros,Tamaulipas,201609,Gasavion,1974,15
MEX,Mexico,Ciudad de Mexico,201609,Gasavion,30000,3
MID,Merida,Yucatan,201609,Gasavion,20873,162
MLM,Morelia,Michoacan,201609,Gasavion,9983,53
MTT,Minatitlan,Veracruz,201609,Gasavion,3186,23
MTY,Monterrey,Nuevo Leon,201609,Gasavion,148690,18
MXL,Mexicali,Baja California,201609,Gasavion,32996,67
MZT,Mazatlan,Sinaloa,201609,Gasavion,210673,90
NLD,Nuevo Laredo,Tamaulipas,201609,Gasavion,1994,10
NOG,Nogales,Sonora,201609,Gasavion,17167,26
OAX,Oaxaca,Oaxaca,201609,Gasavion,6571,64
PAZ,Poza Rica,Veracruz,201609,Gasavion,2378,15
PBC,Puebla,Puebla,201609,Gasavion,24926,194
PCA,Pachuca,Hidalgo,201609,Gasavion,6897,46
PPE,Puerto Penasco,Sonora,201609,Gasavion,11890,41
